3097,180,5,,1187,1,3,30,2,1,106239,5,1,1696,2131,1,100,1,,
3098,78,26,,1188,1,3,30,2,28,106239,7,3,1851,2131,1,25,1,,
3099,38,4,,1189,1,3,30,2,28,106239,4,1,2032,2131,0,0,0,,
3113,180,6,,2394,1,3,30,2,1,98551,6,1,1186,2142,1,100,1,,
3114,278,3,,2394,1,3,30,2,12,98551,3,2,1272,2142,1,7.9,1,,
3115,38,4,,2394,1,3,30,2,12,98551,4,1,1403,2142,0,0,0,,
3116,278,5,,2394,1,3,30,2,12,98551,5,1,1407,2142,1,7.9,1,,
3117,38,4,,2394,1,3,30,2,12,98551,4,3,1654,2142,0,0,0,,
3118,278,16,,2394,1,3,30,2,8,98551,16,1,1891,2142,1,125,1,,
3122,180,4,,1191,1,4,30,1,2,231815,4,1,1210,2145,1,120,1,,
3123,78,25,,1191,1,4,30,1,28,231815,6,3,1839,2145,1,25,1,,
3124,278,17,,1192,1,4,30,1,11,231815,17,1,1854,2145,1,3.5,1,,
3125,38,12,,1193,1,4,30,1,28,231815,12,1,1980,2145,0,0,0,,
3126,38,17,,1194,1,4,30,1,11,231815,17,3,2114,2145,0,0,0,,
3145,180,17,,92,1,3,30,2,1,107201,17,1,1512,2151,1,100,1,,
3146,38,1,,92,1,3,30,2,1,107201,1,2,1826,2151,0,0,0,,
3148,180,4,,1852,1,4,30,1,1,232975,4,2,1603,2156,1,100,1,,
3149,38,9,,1852,1,4,30,1,1,232975,9,1,1653,2156,0,0,0,,
3150,180,16,,506,1,2,30,3,1,315599,16,2,1488,2158,1,100,1,,
3151,278,18,,506,1,2,30,3,11,315599,18,1,1501,2158,1,3.5,1,,
3152,278,6,,506,1,2,30,3,21,315599,6,1,1647,2158,1,22.3,1,,
3153,278,16,,506,1,2,30,3,6,315599,16,1,1717,2158,1,39,1,,
3154,38,9,,506,1,2,30,3,6,315599,9,3,2028,2158,0,0,0,,
3155,278,6,,506,1,2,30,3,6,315599,6,1,2109,2158,1,39,1,,
3156,38,4,,506,1,2,30,3,1,315599,4,3,2182,2158,0,12.5,1,,
3167,180,19,,3210,1,4,30,2,1,230072,19,2,1454,2164,1,100,1,,
3168,38,6,,3210,1,4,30,2,1,230072,6,1,1515,2164,0,0,0,,
3180,180,16,,437,1,3,30,3,2,134119,16,1,2140,2170,1,120,1,,
3187,180,17,,3168,1,3,30,1,3,141791,17,1,2147,2176,1,200,1,,
3210,180,20,,433,1,3,30,2,1,131977,20,1,1408,2196,1,100,1,,
3211,278,20,,433,1,3,30,2,7,131977,20,1,1473,2196,1,45.75,1,,
3212,38,5,,433,1,3,30,2,1,131977,5,3,1573,2196,0,0,0,,
3213,78,21,,433,1,3,30,2,27,131977,9,3,1858,2196,1,35.2,1,,
3234,180,19,,2657,1,4,30,3,1,226294,19,1,1492,2211,1,100,1,,
3235,38,12,,2657,1,4,30,3,1,226294,12,1,1515,2211,0,0,0,,
3244,180,12,,3422,1,3,30,2,2,73623,12,1,1956,2219,1,120,1,,
3251,180,20,,2473,1,5,30,3,2,291560,20,1,2169,2225,1,120,1,,
3267,180,16,,1126,1,4,30,2,3,225303,16,1,1776,2239,1,200,1,,
3268,278,17,,1126,1,4,30,2,17,225303,17,2,1797,2239,1,50,1,,
3273,180,20,,244,1,4,30,3,1,230138,20,1,1200,2245,1,100,1,,
3274,38,20,,244,1,4,30,3,1,230138,20,1,1546,2245,0,0,0,,
3278,180,3,,2462,1,4,30,2,1,227977,3,1,1536,2248,1,100,1,,
3279,38,16,,2462,1,4,30,2,1,227977,16,3,2015,2248,0,12.5,1,,
3289,180,20,,3677,1,1,30,3,1,193639,20,1,1485,2260,1,100,1,,
3290,278,2,,3677,1,1,30,3,5,193639,2,1,1735,2260,1,22.35,1,,
3291,278,11,,3677,1,1,30,3,11,193639,11,3,1817,2260,1,3.5,1,,
3318,180,17,,879,1,4,30,3,2,227247,17,1,1284,2276,1,120,1,,
3319,78,22,,879,1,4,30,3,27,227247,28,3,1847,2276,1,35.2,1,,
3320,38,10,,879,1,4,30,3,27,227247,10,1,2171,2276,0,0,0,,
3329,180,19,,1194,1,4,30,2,1,230103,19,1,1672,2286,1,100,1,,
3330,78,21,,1195,1,4,30,2,27,230103,9,3,1839,2286,1,35.2,1,,
3336,180,18,,2358,1,5,30,3,1,289487,18,1,1528,2289,1,100,1,,
3337,78,26,,2358,1,5,30,3,28,289487,0,3,1842,2289,1,25,1,,
3338,38,2,,2358,1,5,30,3,1,289487,2,3,2106,2289,0,12.5,1,,
3355,180,18,,1198,1,3,30,2,1,130287,18,1,1172,2311,1,100,1,,
3356,38,16,,1199,1,3,30,2,1,130287,16,1,1598,2311,0,0,0,,
3362,180,8,,1028,1,5,30,3,2,297063,8,2,2119,2314,1,120,1,,
3370,180,16,,3623,1,4,30,3,1,226311,16,1,1291,2320,1,100,1,,
3371,78,25,,3623,1,4,30,3,28,226311,6,3,1875,2320,1,25,1,,
3375,180,19,,2424,1,4,30,2,1,228183,19,3,1396,2324,1,100,1,,
3376,78,26,,2424,1,4,30,2,28,228183,9,3,1900,2324,1,25,1,,
3377,38,18,,2424,1,4,30,2,1,228183,18,2,2164,2324,0,12.5,1,,
3381,180,18,,1200,1,3,30,3,1,133159,18,1,1358,2329,1,100,1,,
3382,278,9,,1202,1,3,30,3,17,133159,9,2,1449,2329,1,50,1,,
3383,278,20,,1203,1,3,30,3,20,133159,20,1,1518,2329,1,17.75,1,,
3384,38,5,,1203,1,3,30,3,1,133159,5,1,1892,2329,0,12.5,1,,
3385,278,18,,1204,1,3,30,3,16,133159,18,1,1930,2329,1,20,1,,
3386,38,16,,1204,1,3,30,3,16,133159,16,2,2188,2329,0,0,0,,
3389,180,17,,426,1,1,30,2,2,258887,17,3,1758,2333,1,120,1,,
3390,278,3,,426,1,1,30,2,24,258887,3,1,1842,2333,1,75,1,,
3391,38,11,,426,1,1,30,2,24,258887,11,3,2185,2333,0,0,0,,
3399,180,19,,1204,1,4,30,2,1,163849,19,1,1950,2338,1,100,1,,
3400,278,10,,1204,1,4,30,2,12,163849,10,1,2029,2338,1,7.9,1,,
3402,180,3,,1825,1,2,30,2,3,316297,3,1,2099,2341,1,200,1,,
3415,180,18,,3,1,5,30,3,1,299153,18,2,1268,2347,1,100,1,,
3416,278,2,,3,1,5,30,3,8,299153,2,1,1713,2347,1,125,1,,
3417,78,23,,3,1,5,30,3,27,299153,0,3,1830,2347,1,35.2,1,,
3418,38,4,,3,1,5,30,3,8,299153,4,1,1881,2347,0,0,0,,
3419,38,10,,3,1,5,30,3,27,299153,10,3,2112,2347,0,0,0,,
3420,278,7,,3,1,5,30,3,20,299153,7,1,2150,2347,1,17.75,1,,
3426,180,4,,660,1,3,30,2,1,68855,4,1,1128,2353,1,100,1,,
3427,278,8,,660,1,3,30,2,17,68855,8,1,1668,2353,1,50,1,,
3428,38,7,,660,1,3,30,2,17,68855,7,2,1672,2353,0,0,0,,
3429,278,4,,660,1,3,30,2,11,68855,4,1,1944,2353,1,3.5,1,,
3436,180,8,,1205,1,4,30,3,1,224263,8,1,1709,2357,1,100,1,,
3437,78,24,,1207,1,4,30,3,28,224263,5,3,1886,2357,1,25,1,,
3438,38,11,,1208,1,4,30,3,1,224263,11,1,2093,2357,0,7.25,2,,
3449,180,8,,3339,1,1,30,1,1,264641,8,1,1790,2368,1,100,1,,
3450,78,21,,3339,1,1,30,1,27,264641,0,3,1861,2368,1,35.2,1,,
3467,180,16,,3510,1,2,30,2,1,312501,16,1,1319,2376,1,100,1,,
3468,278,20,,3510,1,2,30,2,4,312501,20,2,1349,2376,1,35.5,1,,
3469,38,18,,3510,1,2,30,2,1,312501,18,2,1353,2376,0,0,0,,
3470,278,17,,3510,1,2,30,2,17,312501,17,1,1522,2376,1,50,1,,
3471,278,18,,3510,1,2,30,2,10,312501,18,3,1747,2376,1,12.2,1,,
3472,78,24,,3510,1,2,30,2,28,312501,18,3,1836,2376,1,25,1,,
3473,278,18,,3510,1,2,30,2,25,312501,18,2,1838,2376,1,3.85,1,,
3474,38,4,,3510,1,2,30,2,25,312501,4,1,1866,2376,0,0,0,,
3475,278,17,,3510,1,2,30,2,5,312501,17,1,1944,2376,1,22.35,1,,
3476,38,20,,3510,1,2,30,2,5,312501,20,1,2000,2376,0,0,0,,
3477,278,8,,3510,1,2,30,2,18,312501,8,1,2108,2376,1,100,1,,
3478,38,11,,3510,1,2,30,2,10,312501,11,3,2166,2376,0,0,0,,
3497,180,20,,4028,1,3,30,3,1,75463,20,1,1450,2387,1,100,1,,
3498,38,17,,4028,1,3,30,3,1,75463,17,3,1713,2387,0,0,0,,
3512,180,17,,1209,1,4,30,3,1,230119,17,3,1490,2393,1,100,1,,
3519,180,8,,3568,1,1,30,3,2,255959,8,1,1389,2398,1,120,1,,
3520,78,25,,3568,1,1,30,3,28,255959,10,3,1874,2398,1,25,1,,
3521,38,20,,3568,1,1,30,3,2,255959,20,3,1875,2398,0,7.25,2,,
3530,180,5,,444,1,2,30,1,2,310791,5,1,1816,2406,1,120,1,,
3531,180,7,,1209,1,4,30,3,3,232047,7,1,2183,2410,1,200,1,,
3543,180,3,,1209,1,1,30,2,1,260791,3,1,1101,2420,1,100,1,,
3544,38,3,,1210,1,1,30,2,1,260791,3,1,1627,2420,0,0,0,,
3555,180,9,,1210,1,4,30,2,1,230081,9,2,1410,2429,1,100,1,,
3556,38,11,,1211,1,4,30,2,1,230081,11,3,1662,2429,0,0,0,,
3560,180,19,,1212,1,5,30,1,1,297285,19,2,1126,2433,1,100,1,,
3561,38,3,,1214,1,5,30,1,1,297285,3,1,1634,2433,0,0,0,,
3582,180,8,,1216,1,2,30,1,1,332791,8,1,1826,2456,1,100,1,,
3583,278,18,,1218,1,2,30,1,7,332791,18,3,1837,2456,1,45.75,1,,
3584,278,5,,1218,1,2,30,1,24,332791,5,2,2013,2456,1,75,1,,
3585,38,9,,1219,1,2,30,1,1,332791,9,1,2018,2456,0,7.25,2,,
3586,278,16,,1219,1,2,30,1,12,332791,16,3,2083,2456,1,7.9,1,,
3587,38,9,,1220,1,2,30,1,7,332791,9,3,2135,2456,0,0,0,,
3599,180,4,,3363,1,3,30,2,1,145661,4,1,1125,2466,1,100,1,,
3609,180,3,,86,1,1,30,2,1,254853,3,2,1105,2469,1,100,1,,
3610,278,9,,86,1,1,30,2,26,254853,9,2,1124,2469,1,30,1,,
3611,38,1,,86,1,1,30,2,1,254853,1,3,1131,2469,0,0,0,,
3612,38,10,,86,1,1,30,2,26,254853,10,1,1237,2469,0,0,0,,
3615,180,7,,148,1,4,30,2,1,162881,7,1,1409,2473,1,100,1,,
3616,38,3,,148,1,4,30,2,1,162881,3,3,1551,2473,0,0,0,,
3619,180,18,,962,1,1,30,1,3,261751,18,1,1933,2475,1,200,1,,
3620,278,17,,962,1,1,30,1,22,261751,17,2,2096,2475,1,14.7,1,,
3634,180,10,,1996,1,1,30,3,1,258927,10,2,1700,2483,1,100,1,,
3635,278,10,,1996,1,1,30,3,17,258927,10,1,1877,2483,1,50,1,,
3636,278,6,,1996,1,1,30,3,9,258927,6,2,2078,2483,1,178.32,1,,
3637,38,16,,1996,1,1,30,3,9,258927,16,3,2160,2483,0,0,0,,
3638,278,3,,1996,1,1,30,3,17,258927,3,3,2168,2483,1,50,1,,
3660,180,6,,2885,1,2,30,3,1,318471,6,2,1156,2493,1,100,1,,
3661,278,6,,2885,1,2,30,3,13,318471,6,2,1238,2493,1,13,1,,
3662,38,2,,2885,1,2,30,3,1,318471,2,3,1599,2493,0,0,0,,
3663,38,4,,2885,1,2,30,3,13,318471,4,1,1761,2493,0,0,0,,
3673,180,18,,590,1,1,30,2,1,251055,18,1,1363,2496,1,100,1,,
3674,278,17,,590,1,1,30,2,5,251055,17,1,1427,2496,1,22.35,1,,
3675,38,2,,590,1,1,30,2,1,251055,2,1,1484,2496,0,0,0,,
3676,78,23,,590,1,1,30,2,27,251055,6,3,1829,2496,1,35.2,1,,
3685,180,18,,251,1,1,30,1,1,262743,18,1,1539,2500,1,100,1,,
3686,278,17,,251,1,1,30,1,8,262743,17,1,1583,2500,1,125,1,,
3687,38,1,,251,1,1,30,1,1,262743,1,1,1751,2500,0,0,0,,
3688,278,12,,251,1,1,30,1,20,262743,12,2,2133,2500,1,17.75,1,,
3693,180,19,,1224,1,4,30,3,1,232061,19,2,1846,2507,1,100,1,,
3694,78,26,,1225,1,4,30,3,28,232061,0,3,1905,2507,1,25,1,,
3695,278,18,,1225,1,4,30,3,21,232061,18,1,2146,2507,1,22.3,1,,
3705,180,11,,1225,1,2,30,1,1,309831,11,1,1988,2512,1,100,1,,
3715,180,5,,28,1,5,30,3,1,295321,5,3,1736,2518,1,100,1,,
3716,78,22,,28,1,5,30,3,27,295321,5,3,1830,2518,1,35.2,1,,
3717,38,16,,28,1,5,30,3,27,295321,16,2,1884,2518,0,0,0,,
3722,180,20,,1225,1,4,30,2,2,229121,20,1,1147,2523,1,120,1,,
3723,38,2,,1226,1,4,30,2,2,229121,2,3,1783,2523,0,0,0,,
3726,180,6,,1226,1,4,30,2,1,227215,6,1,1488,2525,1,100,1,,
3727,38,5,,1228,1,4,30,2,1,227215,5,3,2150,2525,0,7.25,2,,
3728,180,18,,2634,1,1,30,3,1,265551,18,1,1132,2527,1,100,1,,
3729,38,8,,2634,1,1,30,3,1,265551,8,3,1571,2527,0,0,0,,
3730,180,17,,3847,1,1,30,3,1,254919,17,1,1454,2530,1,100,1,,
3735,180,18,,2957,1,1,30,3,1,258737,18,1,1263,2533,1,100,1,,
3736,278,18,,2957,1,1,30,3,6,258737,18,1,1403,2533,1,39,1,,
3737,278,17,,2957,1,1,30,3,6,258737,17,1,1524,2533,1,39,1,,
3738,38,8,,2957,1,1,30,3,1,258737,8,3,1707,2533,0,0,0,,
3739,278,18,,2957,1,1,30,3,10,258737,18,2,1730,2533,1,12.2,1,,
3740,78,22,,2957,1,1,30,3,27,258737,10,3,1835,2533,1,35.2,1,,
3741,38,18,,2957,1,1,30,3,6,258737,18,3,1865,2533,0,0,0,,
3742,38,6,,2957,1,1,30,3,10,258737,6,1,1894,2533,0,0,0,,
3743,278,19,,2957,1,1,30,3,15,258737,19,1,1977,2533,1,6,1,,
3752,180,1,,1819,1,1,30,1,2,263689,1,1,1855,2540,1,120,1,,
3753,78,23,,1819,1,1,30,1,27,263689,0,3,1883,2540,1,35.2,1,,
3764,180,12,,1228,1,3,30,2,2,99591,12,1,1686,2546,1,120,1,,
3765,38,8,,1228,1,3,30,2,2,99591,8,1,1799,2546,0,0,0,,
3766,180,14,,359,1,2,30,1,2,327031,14,1,1944,2548,1,120,1,,
3775,180,5,,2586,1,1,30,2,3,251249,5,2,2052,2557,1,200,1,,
3776,278,11,,2586,1,1,30,2,12,251249,11,1,2146,2557,1,7.9,1,,
3781,180,3,,1229,1,1,30,3,1,259805,3,1,1528,2562,1,100,1,,
3786,180,1,,1451,1,4,30,3,1,229199,1,1,1315,2567,1,100,1,,
3787,278,4,,1451,1,4,30,3,18,229199,4,1,1820,2567,1,100,1,,
3788,78,21,,1451,1,4,30,3,27,229199,10,3,1901,2567,1,35.2,1,,
3789,278,11,,1451,1,4,30,3,5,229199,11,3,1926,2567,1,22.35,1,,
3790,38,9,,1451,1,4,30,3,27,229199,9,3,1935,2567,0,0,0,,
3791,278,17,,1451,1,4,30,3,17,229199,17,1,1966,2567,1,50,1,,
3792,38,11,,1451,1,4,30,3,5,229199,11,1,2054,2567,0,0,0,,
3793,278,17,,1451,1,4,30,3,11,229199,17,1,2063,2567,1,3.5,1,,
3806,180,6,,1231,1,2,30,3,3,316551,6,1,1835,2580,1,200,1,,
3807,38,8,,1232,1,2,30,3,3,316551,8,3,1966,2580,0,7.25,2,,
3813,180,11,,1233,1,4,30,3,3,163791,11,1,1643,2589,1,200,1,,
3814,78,25,,1235,1,4,30,3,28,163791,12,3,1843,2589,1,25,1,,
3823,180,19,,1614,1,5,30,3,1,293305,19,1,1623,2596,1,100,1,,
3824,38,2,,1614,1,5,30,3,1,293305,2,1,1808,2596,0,0,0,,
3828,180,19,,1936,1,3,30,3,2,111097,19,2,2166,2602,1,120,1,,
3829,180,17,,1235,1,4,30,2,1,227199,17,1,1150,2604,1,100,1,,
3830,38,19,,1235,1,4,30,2,1,227199,19,3,1818,2604,0,0,0,,
3845,180,19,,4211,1,4,30,3,1,168711,19,1,1389,2616,1,100,1,,
3850,180,20,,3209,1,4,30,2,1,228183,20,1,1379,2620,1,100,1,,
3851,278,16,,3209,1,4,30,2,23,228183,16,1,1579,2620,1,19.95,1,,
3852,38,8,,3209,1,4,30,2,1,228183,8,1,1647,2620,0,0,0,,
3853,278,20,,3209,1,4,30,2,8,228183,20,2,1730,2620,1,125,1,,
3854,38,9,,3209,1,4,30,2,23,228183,9,1,1981,2620,0,0,0,,
3862,180,17,,2568,1,4,30,3,1,228209,17,1,1418,2624,1,100,1,,
3863,38,1,,2568,1,4,30,3,1,228209,1,1,1486,2624,0,0,0,,
3865,180,17,,2599,1,4,30,3,1,223313,17,1,2089,2626,1,100,1,,
3868,180,2,,480,1,1,30,3,1,265553,2,1,1690,2628,1,100,1,,
3869,38,11,,480,1,1,30,3,1,265553,11,1,2026,2628,0,7.25,2,,
3882,180,5,,1118,1,3,30,2,1,133151,5,1,1398,2639,1,100,1,,
3883,38,19,,1118,1,3,30,2,1,133151,19,1,1619,2639,0,0,0,,
3891,180,11,,1170,1,1,30,2,2,195551,11,2,1736,2645,1,120,1,,
3892,38,9,,1170,1,1,30,2,2,195551,9,2,2156,2645,0,7.25,2,,
3898,180,7,,2210,1,2,30,1,1,339367,7,1,1484,2648,1,100,1,,
3899,278,18,,2210,1,2,30,1,13,339367,18,2,1687,2648,1,13,1,,
3900,38,19,,2210,1,2,30,1,13,339367,19,2,1805,2648,0,0,0,,
3901,278,8,,2210,1,2,30,1,24,339367,8,3,1826,2648,1,75,1,,
3902,78,23,,2210,1,2,30,1,27,339367,27,3,1833,2648,1,35.2,1,,
3903,38,9,,2210,1,2,30,1,24,339367,9,2,1900,2648,0,0,0,,
3917,180,18,,1236,1,1,30,3,1,258919,18,1,1373,2657,1,100,1,,
3918,38,16,,1236,1,1,30,3,1,258919,16,1,1555,2657,0,0,0,,
3921,180,16,,1238,1,2,30,1,1,327809,16,1,1189,2663,1,100,1,,
3931,180,18,,4220,1,3,30,2,1,65991,18,1,1121,2674,1,100,1,,
3712,38,6,,1240,1,3,30,2,2,399387,6,3,1489,2516,0,0,0,,
3713,278,2,,1240,1,3,30,2,5,399387,2,1,1805,2516,1,22.35,1,,
3714,38,12,,1240,1,3,30,2,5,399387,12,1,2126,2516,0,0,0,,
3718,180,3,,1244,1,4,30,2,1,471857,3,1,1449,2519,1,100,1,,
3719,38,6,,1246,1,4,30,2,1,471857,6,3,1559,2519,0,0,0,,
3720,180,20,,278,1,2,30,3,2,525481,20,2,1414,2520,1,120,1,,
3721,38,19,,278,1,2,30,3,2,525481,19,3,1644,2520,0,0,0,,
3724,180,20,,1246,1,4,30,2,1,472003,20,1,1371,2524,1,100,1,,
3725,278,19,,1246,1,4,30,2,26,472003,19,3,1929,2524,1,30,1,,
3731,180,17,,3806,1,5,30,1,1,394243,17,2,1157,2532,1,100,1,,
3732,278,7,,3806,1,5,30,1,17,394243,7,2,1413,2532,1,50,1,,
3733,78,21,,3806,1,5,30,1,27,394243,2,3,1836,2532,1,35.2,1,,
3734,38,19,,3806,1,5,30,1,17,394243,19,1,1969,2532,0,0,0,,
3744,180,20,,1247,1,4,30,1,1,475409,20,2,1139,2534,1,100,1,,
3745,180,18,,1819,1,1,30,1,1,486787,18,1,1298,2536,1,100,1,,
3746,38,17,,1819,1,1,30,1,1,486787,17,2,1679,2536,0,0,0,,
3747,180,16,,2570,1,5,30,2,1,499650,16,2,1575,2537,1,100,1,,
3748,78,25,,2570,1,5,30,2,28,499650,0,3,1859,2537,1,25,1,,
3749,38,2,,2570,1,5,30,2,28,499650,2,3,2045,2537,0,0,0,,
3750,278,16,,2570,1,5,30,2,6,499650,16,1,2109,2537,1,39,1,,
3751,180,18,,4120,1,3,30,3,2,418351,18,3,1748,2538,1,120,1,,
3754,180,19,,1377,1,1,30,2,2,453967,19,1,1274,2542,1,120,1,,
3755,78,23,,1377,1,1,30,2,27,453967,16,3,1827,2542,1,35.2,1,,
3756,38,2,,1377,1,1,30,2,2,453967,2,2,2146,2542,0,7.25,2,,
3757,180,3,,1248,1,3,30,3,2,402769,3,2,2105,2543,1,120,1,,
3758,180,11,,809,1,5,30,1,2,502961,11,1,1968,2544,1,120,1,,
3759,38,9,,809,1,5,30,1,2,502961,9,1,2183,2544,0,7.25,2,,
3760,180,16,,1810,1,1,30,1,1,486785,16,1,1236,2545,1,100,1,,
3761,278,2,,1810,1,1,30,1,26,486785,2,2,1340,2545,1,30,1,,
3762,38,12,,1810,1,1,30,1,26,486785,12,3,1640,2545,0,0,0,,
3763,278,11,,1810,1,1,30,1,6,486785,11,1,1741,2545,1,39,1,,
3767,180,12,,2786,1,1,30,3,3,485069,12,1,1844,2549,1,200,1,,
3768,78,26,,2786,1,1,30,3,28,485069,0,3,1901,2549,1,25,1,,
3769,278,5,,2786,1,1,30,3,24,485069,5,3,2096,2549,1,75,1,,
3770,180,4,,2527,1,1,30,3,2,483291,4,2,2086,2551,1,120,1,,
3771,180,8,,1249,1,1,30,2,1,481565,8,1,1748,2555,1,100,1,,
3772,278,12,,1250,1,1,30,2,20,481565,12,1,1753,2555,1,17.75,1,,
3773,278,19,,1250,1,1,30,2,26,481565,19,3,1851,2555,1,30,1,,
3774,38,5,,1250,1,1,30,2,1,481565,5,1,1984,2555,0,7.25,2,,
3777,180,8,,3650,1,1,30,2,1,455677,8,2,1481,2559,1,100,1,,
3778,278,4,,3650,1,1,30,2,26,455677,4,1,1502,2559,1,30,1,,
3779,38,11,,3650,1,1,30,2,1,455677,11,2,1595,2559,0,0,0,,
3780,278,5,,3650,1,1,30,2,20,455677,5,2,1916,2559,1,17.75,1,,
3782,180,20,,1451,1,4,30,3,2,471875,20,1,2053,2563,1,120,1,,
3783,180,6,,1643,1,3,30,2,3,402781,6,2,1912,2564,1,200,1,,
3784,278,7,,1643,1,3,30,2,11,402781,7,1,2186,2564,1,3.5,1,,
3785,180,18,,54,1,1,30,2,1,455687,18,1,1140,2565,1,100,1,,
3794,180,5,,1922,1,4,30,2,2,472002,5,1,2187,2569,1,120,1,,
3795,180,2,,2798,1,2,30,3,2,511635,2,1,1660,2571,1,120,1,,
3796,78,24,,2798,1,2,30,3,28,511635,17,3,1896,2571,1,25,1,,
3797,180,16,,1252,1,2,30,2,2,509979,16,1,2005,2573,1,120,1,,
3798,180,3,,1253,1,2,30,3,1,511665,3,1,1375,2577,1,100,1,,
3799,278,7,,1254,1,2,30,3,13,511665,7,1,1402,2577,1,13,1,,
3800,38,10,,1254,1,2,30,3,13,511665,10,1,1537,2577,0,0,0,,
3801,278,16,,1255,1,2,30,3,25,511665,16,1,1585,2577,1,3.85,1,,
3802,38,8,,1255,1,2,30,3,25,511665,8,3,1657,2577,0,0,0,,
3803,180,2,,728,1,4,30,3,1,442561,2,1,1401,2579,1,100,1,,
3804,78,25,,728,1,4,30,3,28,442561,17,3,1844,2579,1,25,1,,
3805,38,1,,728,1,4,30,3,28,442561,1,1,1993,2579,0,0,0,,
3808,180,17,,2607,1,1,30,2,1,455677,17,1,1424,2582,1,100,1,,
3809,180,1,,1259,1,5,30,3,1,501249,1,1,1591,2583,1,100,1,,
3810,78,24,,1261,1,5,30,3,28,501249,6,3,1836,2583,1,25,1,,
3811,180,10,,1802,1,2,30,3,1,516675,10,1,1215,2588,1,100,1,,
3812,38,2,,1802,1,2,30,3,1,516675,2,3,1315,2588,0,0,0,,
3815,180,16,,493,1,5,30,1,1,501375,16,1,1777,2591,1,100,1,,
3816,180,18,,170,1,1,30,3,3,486721,18,1,1494,2592,1,200,1,,
3817,78,23,,170,1,1,30,3,27,486721,19,3,1857,2592,1,35.2,1,,
3818,38,19,,170,1,1,30,3,27,486721,19,3,1880,2592,0,0,0,,
3819,38,10,,170,1,1,30,3,3,486721,10,1,1899,2592,0,7.25,2,,
3820,180,20,,1614,1,5,30,3,1,501391,20,2,1384,2594,1,100,1,,
3821,38,20,,1614,1,5,30,3,1,501391,20,2,2030,2594,0,7.25,2,,
3822,180,20,,1261,1,2,30,1,1,522125,20,1,1488,2595,1,100,1,,
3825,180,20,,1265,1,4,30,3,1,471947,20,1,1491,2598,1,100,1,,
3826,38,12,,1266,1,4,30,3,1,471947,12,3,2128,2598,0,7.25,2,,
3827,180,16,,1270,1,2,30,3,1,525457,16,1,1585,2599,1,100,1,,
3831,180,4,,2602,1,5,30,1,1,501377,4,2,1492,2606,1,100,1,,
3832,38,8,,2602,1,5,30,1,1,501377,8,3,2049,2606,0,7.25,2,,
3833,180,18,,65,1,5,30,3,1,499633,18,1,1361,2608,1,100,1,,
3834,38,11,,65,1,5,30,3,1,499633,11,1,2100,2608,0,7.25,2,,
3835,180,17,,2367,1,4,30,1,1,473681,17,1,1707,2609,1,100,1,,
3836,180,7,,4211,1,4,30,3,1,444321,7,1,1356,2611,1,100,1,,
3837,38,4,,4211,1,4,30,3,1,444321,4,2,1659,2611,0,0,0,,
3838,180,18,,1270,1,4,30,3,1,442587,18,1,1571,2612,1,100,1,,
3839,278,19,,1270,1,4,30,3,7,442587,19,2,1994,2612,1,45.75,1,,
3840,278,17,,1271,1,4,30,3,26,442587,17,2,2180,2612,1,30,1,,
3841,180,17,,1272,1,1,30,2,1,485059,17,1,1162,2614,1,100,1,,
3842,38,8,,1272,1,1,30,2,1,485059,8,3,1441,2614,0,0,0,,
3843,180,16,,1273,1,1,30,3,1,483343,16,1,1504,2615,1,100,1,,
3844,38,4,,1274,1,1,30,3,1,483343,4,1,1813,2615,0,0,0,,
3846,180,20,,3209,1,4,30,2,1,471957,20,1,1308,2617,1,100,1,,
3847,38,17,,3209,1,4,30,2,1,471957,17,3,1359,2617,0,0,0,,
3848,180,7,,192,1,4,30,1,1,449453,7,1,1421,2618,1,100,1,,
3849,38,20,,192,1,4,30,1,1,449453,20,3,1764,2618,0,0,0,,
3855,180,10,,2568,1,4,30,3,2,471869,10,1,1487,2621,1,120,1,,
3856,278,3,,2568,1,4,30,3,11,471869,3,2,1678,2621,1,3.5,1,,
3857,78,24,,2568,1,4,30,3,28,471869,1,3,1841,2621,1,25,1,,
3858,180,9,,3324,1,4,30,2,1,442477,9,2,1110,2622,1,100,1,,
3859,38,10,,3324,1,4,30,2,1,442477,10,2,1368,2622,0,0,0,,
3860,180,8,,767,1,1,30,2,1,455677,8,1,1505,2623,1,100,1,,
3861,38,8,,767,1,1,30,2,1,455677,8,3,1577,2623,0,0,0,,
3864,180,18,,2599,1,4,30,3,1,470261,18,1,1209,2625,1,100,1,,
3866,180,18,,480,1,1,30,3,1,488501,18,1,1439,2627,1,100,1,,
3867,38,9,,480,1,1,30,3,1,488501,9,1,2131,2627,0,7.25,2,,
3870,180,20,,1275,1,1,30,3,2,483297,20,1,1978,2630,1,120,1,,
3871,38,9,,1275,1,1,30,3,2,483297,9,3,2127,2630,0,7.25,2,,
3872,180,10,,1275,1,4,30,2,1,470278,10,1,1163,2632,1,100,1,,
3873,180,17,,3595,1,4,30,3,1,470284,17,1,1658,2633,1,100,1,,
3874,38,11,,3595,1,4,30,3,1,470284,11,1,2015,2633,0,7.25,2,,
3875,180,16,,1118,1,3,30,2,1,428759,16,1,1715,2635,1,100,1,,
3876,38,20,,1118,1,3,30,2,1,428759,20,2,1925,2635,0,7.25,2,,
3877,180,5,,3451,1,4,30,3,1,471965,5,2,1178,2637,1,100,1,,
